date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2019-06-10,1.38993,1.75904,-0.126882,-0.333391,-0.333391,-0.910087,-3.614395,-3.536921,-3.417729,-2.911587,-2.06817,0,170.46985144475138
2019-06-11,2.539327,2.774996,-0.707005,-2.110848,-2.110848,1.456431,-1.178342,-1.439541,-1.283804,-0.950686,-0.142579,-1,166.871491353121
2019-06-12,-0.070572,0.229358,-0.799812,0.182643,0.182643,1.047989,-0.903905,-1.674508,-1.418196,-1.141614,-0.494786,0,167.17627048656513
2019-06-13,-1.035245,0.0,-1.44818,1.117384,1.117384,-0.073281,-1.434221,-2.657904,-2.384844,-2.149122,-1.680625,1,169.04427162702896
2019-06-14,0.583942,0.583942,-0.654015,-0.401303,-0.401303,0.011679,-0.428029,-1.967105,-1.950657,-1.773547,-1.3491,0,168.3658922654921
2019-06-17,-0.052393,0.378391,-0.814996,0.309489,0.309489,-0.48434,-0.232856,-1.968797,-2.095704,-2.106881,-1.748748,0,168.88696626783204
2019-06-18,-0.581831,0.73737,-0.702805,1.053673,1.053673,-1.077251,-0.938418,-2.609597,-2.992684,-2.99856,-2.807189,1,170.6664831437476
2019-06-19,0.351342,0.495335,-0.616288,0.017282,0.017282,-0.681949,-0.858772,-2.192144,-2.946953,-2.897132,-2.763698,0,170.69597789859702
2019-06-20,-1.191279,0.252866,-2.006069,2.499712,2.499712,-2.427512,-2.940548,-3.988162,-5.06996,-5.035064,-4.953922,1,174.96288576681445
2019-06-21,0.394522,0.507242,-0.918672,-0.29782,-0.29782,-1.439441,-2.455616,-3.07727,-4.3961,-4.580511,-4.568938,0,174.44181176447455
2019-06-24,-0.624227,0.264312,-0.837926,0.219805,0.219805,-0.976268,-2.420425,-2.739849,-4.218029,-4.532224,-4.689386,0,174.8252435775171
2019-06-25,0.242063,0.658635,-0.303986,-0.101226,-0.101226,-0.41995,-1.876267,-2.27126,-3.727483,-4.247467,-4.411732,0,174.64827504842052
2019-06-26,-0.922303,0.475126,-1.134712,0.7093,0.7093,-0.531023,-2.072107,-2.700205,-3.941867,-4.755282,-4.891001,1,175.8870547520966
2019-06-27,0.703354,0.703354,-0.573937,-0.659586,-0.659586,0.102408,-1.096669,-1.838848,-2.868276,-3.932928,-4.071948,-1,174.726927728019
2019-06-28,-2.03498,0.142999,-2.03498,2.307,2.307,-1.671983,-2.745573,-3.764529,-4.48108,-5.697943,-6.015657,1,178.75787755744102
2019-07-01,0.432782,0.991563,-0.553303,0.395996,0.395996,-1.542676,-2.539717,-3.809941,-4.326723,-5.664293,-6.091085,0,179.46575167382733
2019-07-02,-0.17432,0.027238,-0.811679,0.56426,0.56426,-1.449039,-2.542899,-3.847034,-4.433459,-5.759765,-6.358701,1,180.4784049236577
2019-07-03,0.071174,0.131399,-0.930742,-0.501171,0.054617,-0.983397,-2.048908,-3.404784,-4.166296,-5.34602,-6.188038,0,180.57697631193895
2019-07-05,-0.263331,0.109721,-1.102699,-0.202573,-0.202573,-0.173762,-1.558852,-2.795607,-3.663031,-4.69413,-5.742689,0,180.21117570293038
2019-07-08,-0.137764,0.804541,-0.490439,-0.444371,-0.444371,0.344555,-0.842517,-1.951331,-2.999755,-3.793865,-4.976663,0,179.41036896428997
2019-07-09,-0.381574,0.082951,-0.94564,-0.352675,-0.352675,0.622717,-0.270497,-1.235488,-2.424098,-3.042236,-4.313874,0,178.7776327757346
2019-07-10,-0.104087,0.723129,-0.53139,0.94564,0.94564,-0.321026,-0.882252,-1.79861,-2.961464,-3.606659,-4.848878,1,180.468224779531
2019-07-11,-0.582789,0.01634,-0.669935,0.580695,0.580695,-0.793028,-1.144383,-1.968166,-3.126704,-3.88834,-4.995328,1,181.51619409182584
2019-07-12,-0.688765,0.059191,-1.151528,1.220044,1.220044,-1.605682,-1.845871,-2.831639,-3.89468,-4.727927,-5.700809,1,183.7307707517697
2019-07-15,-0.300429,0.236052,-0.509657,0.301334,0.301334,-1.372318,-1.840863,-2.767495,-3.751508,-4.726676,-5.510697,0,184.28441491675565
2019-07-16,0.010701,0.315694,-0.176574,0.262876,0.262876,-0.982396,-1.81121,-2.663649,-3.574081,-4.666915,-5.318849,0,184.76885356111836
2019-07-17,1.187687,1.362027,-0.065377,-1.787148,-1.787148,0.929447,0.029965,-0.641955,-1.521867,-2.610452,-3.292652,-1,181.46676157709499
2019-07-18,0.201987,0.201987,-1.41391,-0.20158,-0.20158,1.087455,0.260946,-0.249331,-1.035683,-2.106181,-2.875401,0,181.10096096808638
2019-07-19,0.14142,0.5548,-0.108784,0.36576,0.36576,0.502584,-0.019037,-0.35477,-1.209267,-2.183029,-2.996818,0,181.7633566654803
2019-07-22,-0.427906,0.211245,-0.81248,0.41882,0.41882,-0.109414,-0.26541,-0.632784,-1.39988,-2.280711,-3.191657,0,182.524617392336
2019-07-23,-0.032263,0.016132,-1.258267,0.731232,0.731232,-0.933484,-0.713018,-1.194806,-1.869963,-2.664344,-3.651663,1,183.85929529007
2019-07-24,-0.884673,1.023236,-1.380303,0.897994,0.897994,-1.379237,-1.324877,-1.893342,-2.450561,-3.210568,-4.174254,1,185.5103412820817
2019-07-25,-0.117265,0.740899,-1.124674,-0.015988,-0.015988,-0.89121,-1.095357,-1.701402,-2.176347,-2.87625,-3.829977,0,185.4806817732432
2019-07-26,-1.291309,0.089601,-1.734043,1.130004,1.130004,-1.378801,-1.995467,-2.537993,-2.926887,-3.692505,-4.575229,1,187.57662039783287
2019-07-29,-0.057947,0.17384,-0.56893,0.052706,0.052706,-0.881842,-1.866407,-2.295738,-2.740444,-3.461184,-4.282537,0,187.6754854272947
2019-07-30,0.005288,0.17978,-0.87775,-0.374019,-0.374019,-0.176607,-1.380076,-1.636703,-2.174537,-2.838862,-3.600747,0,186.97354371811605
2019-07-31,1.661826,2.000645,-0.613101,-1.681472,-1.681472,1.347747,0.435087,0.167438,-0.410347,-0.977404,-1.713415,-1,183.82963578123147
2019-08-01,1.177561,1.804503,-0.528812,-1.349898,-1.349898,2.278798,1.823039,1.53192,0.973668,0.498046,-0.172696,-1,181.34812354174085
2019-08-02,0.752871,0.884761,-0.456119,-0.795944,-0.795944,2.246524,2.536682,2.204759,1.775293,1.419494,0.719812,-1,179.90469411159884
2019-08-05,1.810262,1.821576,-0.98433,-2.857614,-2.857614,3.776659,5.108899,4.848108,4.63625,4.311508,3.688802,-1,174.76371257958638
2019-08-06,-1.284109,0.03321,-2.158632,2.206257,2.206257,0.601096,2.546632,2.355307,2.373111,2.040855,1.521348,1,178.61944872859573
2019-08-07,-1.376832,0.370473,-1.846834,0.099629,0.099629,-0.06193,2.069118,2.153903,2.224495,1.901686,1.497657,0,178.79740578162694
2019-08-08,-0.819895,0.504968,-1.140251,1.835776,1.835776,-1.783135,0.042352,0.348229,0.397187,0.097736,-0.218654,1,182.07972475975797
2019-08-09,-0.423683,0.559479,-0.733297,-0.038008,-0.038008,-1.514394,-0.225421,0.395437,0.388104,0.175339,-0.047323,0,182.01051923913474
2019-08-12,1.031326,1.147143,-0.386058,-1.510049,-1.510049,0.497463,0.834988,1.813369,1.787172,1.70792,1.494527,-1,179.2620714200973
2019-08-13,-1.070395,0.81918,-1.343455,0.987205,0.987205,-0.218448,-0.478947,0.713961,0.68893,0.763476,0.531198,1,181.03175544746315
2019-08-14,0.624896,0.818448,-0.624896,-1.245153,-1.245153,1.037438,0.493281,1.732751,1.883261,1.996129,1.767037,-1,178.7776327757346
2019-08-15,-0.762814,0.351224,-1.114038,0.768678,0.768678,0.052684,-0.339699,0.759521,1.079739,1.187795,0.982878,1,180.1518566852533
2019-08-16,-0.358015,1.106591,-0.542446,1.168917,1.168917,-1.076214,-1.362083,-0.599222,-0.074586,-0.01367,-0.146461,1,182.25768181278917
2019-08-19,-0.565062,0.229223,-0.900901,1.757526,1.757526,-2.116318,-2.488939,-2.39565,-1.721307,-1.71523,-1.762354,1,185.46090876735082
2019-08-20,-0.23508,0.368649,-0.577016,-0.223893,-0.223893,-1.462841,-1.922851,-2.246086,-1.468718,-1.4887,-1.429004,0,185.04567564361133
2019-08-21,0.275891,0.297114,-0.960314,0.699898,0.699898,-1.335951,-2.199703,-2.835668,-2.131261,-2.068761,-2.009055,1,186.34080752956064
2019-08-22,0.805119,0.938416,-0.773127,-0.493421,-0.493421,-0.278326,-1.534524,-2.207411,-1.647561,-1.489949,-1.452946,0,185.42136275556612
2019-08-23,1.748842,3.116317,-0.588396,-2.132765,-2.132765,1.807682,0.581313,-0.018887,0.327431,0.650286,0.653046,-1,181.46676157709499
2019-08-26,0.314108,0.574059,-1.326835,0.599292,0.599292,0.882751,0.16247,-0.329994,-0.410506,0.05134,0.021843,1,182.55427690117455
2019-08-27,1.068935,1.243455,-0.425393,-0.698619,-0.698619,1.17692,0.880781,0.469023,0.133072,0.698298,0.661358,-1,181.2789180211176
2019-08-28,-1.429034,0.097066,-1.784944,1.13438,1.13438,-0.285807,-0.002157,-0.492882,-1.003559,-0.478645,-0.433743,1,183.33531063392257
2019-08-29,-1.382805,0.195282,-1.59392,2.17321,2.17321,-2.204043,-1.746451,-2.422899,-2.949807,-2.556183,-2.440844,1,187.31957132123227
2019-08-30,-0.402572,0.49668,-0.663983,0.950018,0.950018,-2.317143,-2.309301,-3.091267,-3.620014,-3.441,-3.22964,1,189.0991418515443
2019-09-03,0.401522,0.813609,-1.114751,-1.040414,-1.040414,-0.80093,-1.192942,-1.792054,-2.276257,-2.437447,-2.130178,-1,187.13172776525488
2019-09-04,0.16255,0.734099,-0.283152,0.755495,0.755495,-0.77395,-1.748204,-2.262772,-2.745792,-3.135651,-2.781186,1,188.54549768655832
2019-09-05,0.093618,0.71254,-0.30686,0.817996,0.817996,-0.86857,-2.34826,-2.659108,-3.237895,-3.789879,-3.489711,1,190.0877921461621
2019-09-06,0.217989,0.565734,-0.326984,0.208041,0.208041,-0.742202,-2.285255,-2.499611,-3.218197,-3.797789,-3.602533,0,190.48325226400917
2019-09-09,2.53629,2.621364,-0.287127,-2.387502,-2.387502,1.345244,0.345084,0.017015,-0.745467,-1.315042,-1.274171,-1,185.93546090876737
2019-09-10,-0.090488,0.0,-1.314739,-0.106343,-0.106343,1.303029,0.623303,0.133426,-0.465481,-0.973652,-1.203847,0,185.7377308498438
2019-09-11,-0.392365,0.010604,-1.193001,0.388567,0.388567,0.687169,0.511665,-0.203606,-0.705196,-1.188759,-1.59544,0,186.45944556491477
2019-09-12,0.311494,0.311494,-1.203738,0.42948,0.42948,-0.045404,0.291431,-0.597645,-0.903331,-1.430547,-1.955194,0,187.2602523035552
2019-09-13,0.100021,0.142135,-0.500105,0.290375,0.290375,-0.620131,0.026848,-0.80087,-0.986523,-1.59402,-2.124482,0,187.804009965595
2019-09-16,-0.068074,0.36655,-1.371943,0.531691,0.531691,-0.842017,-0.517882,-1.066485,-1.336859,-1.970571,-2.485033,0,188.80254676315894
2019-09-17,0.663844,0.663844,-0.914746,0.178038,0.178038,-0.658617,-0.588574,-1.010228,-1.414981,-1.935916,-2.404997,0,189.138687863329
2019-09-18,0.399369,0.399369,-1.261167,-0.527939,-0.527939,0.047294,-0.082501,-0.241724,-0.809511,-1.264319,-1.718339,-1,188.14015106576505
2019-09-19,0.536863,1.094988,-0.595333,-1.140305,-1.140305,1.065221,0.849944,1.00427,0.325307,0.029767,-0.455713,-1,185.99477992644444
2019-09-20,0.699151,0.869936,-0.693814,-0.403976,-0.403976,1.198698,0.976143,1.33924,0.727438,0.545445,0.004981,0,185.24340570253491
2019-09-23,-0.289095,0.947588,-0.926174,-0.309548,-0.309548,1.065368,1.221157,1.494013,1.126934,0.909899,0.36351,0,184.6699885316566
2019-09-24,1.770439,2.246887,-0.157011,-1.118904,-1.118904,1.493232,2.194911,2.47717,2.272604,1.989172,1.560188,-1,182.6037094159054
2019-09-25,-0.295699,0.22043,-0.774194,0.703844,0.703844,0.321505,1.34086,1.592115,1.628763,1.251183,0.902151,1,183.88895479890854
2019-09-26,0.27957,0.435484,-0.419355,0.0,0.0,0.092473,1.157527,1.367384,1.643817,1.197849,0.994803,0,183.88895479890854
2019-09-27,2.070812,2.114523,-0.262266,-1.602151,-1.602151,1.246858,2.425418,2.666375,3.12261,2.746585,2.653808,-1,180.94277692094755
2019-09-30,0.344771,0.870136,-0.038308,-0.158453,-0.158453,0.96317,2.137033,2.634488,3.052591,2.891698,2.787172,0,180.65606833550837
2019-10-01,2.870572,3.262268,-0.604331,-2.199967,-2.199967,2.56393,3.729506,4.601496,5.074982,5.073247,4.933691,-1,176.68169415114488
2019-10-02,1.794622,2.207442,-0.166275,-2.406133,-2.406133,3.763546,5.375839,6.637999,7.198268,7.458517,7.276915,-1,172.43049788428837
2019-10-03,-0.325938,0.068618,-1.641125,0.26948,0.26948,2.212946,4.334973,5.797499,6.412969,6.928179,6.729376,0,172.89516352275874
2019-10-04,-0.928442,0.141531,-1.636096,1.006404,1.006404,0.472147,2.687953,4.24064,4.898947,5.572237,5.460069,1,174.63518804128603
2019-10-07,-0.265988,0.848896,-0.464063,0.033967,0.033967,-0.244482,2.08206,3.666855,4.541596,5.206565,5.295039,0,174.6945070589631
2019-10-08,-0.481586,1.121813,-0.951841,-0.113186,-0.113186,-0.38187,1.733144,3.224929,4.33796,5.036147,5.260434,0,174.49677700003954
2019-10-09,0.536572,1.027958,-0.48009,0.311615,0.311615,-0.393109,0.911607,2.405347,3.687659,4.401243,4.814647,0,175.04053466207935
2019-10-10,-0.673496,1.035712,-0.673496,-0.203332,0.375213,-0.446476,0.068152,1.631817,2.971005,3.68336,4.277931,0,175.69731019738478
2019-10-11,-0.462061,0.846184,-0.701442,1.663931,1.663931,-1.629602,-1.699656,-0.278764,1.028622,1.720731,2.408884,1,178.6207925222493
2019-10-14,0.301474,0.413131,-0.178651,-0.283917,-0.283917,-0.965588,-1.562511,-0.240232,1.016218,1.834697,2.494879,0,178.1136578332422
2019-10-15,0.409078,0.66125,-0.061642,-0.374051,-0.374051,-0.261192,-1.14977,-0.059399,1.066059,2.030161,2.697782,0,177.44742206533087
2019-10-16,0.089741,0.527231,-0.605755,-0.089661,-0.089661,0.081889,-0.787053,-0.217918,0.850707,1.914805,2.57829,0,177.2883209864267
2019-10-17,0.763747,1.01833,-0.101833,-0.858152,-0.858152,0.956099,0.235099,0.337715,1.432701,2.535401,3.194599,-1,175.76691691940536
2019-10-18,1.502035,1.502035,-0.25225,-1.318172,-1.318172,1.708422,1.505689,1.390016,2.447653,3.574024,4.245709,-1,173.45000745786308
2019-10-21,-0.085494,0.837846,-0.45597,0.584762,0.584762,0.698775,0.902377,0.563971,1.559574,2.643146,3.420494,1,174.46427683587729
2019-10-22,-2.535023,0.100067,-2.535023,2.524936,2.524936,-1.622193,-1.338141,-1.831133,-1.045974,-0.114351,0.745508,1,178.8693879580371
2019-10-23,2.379581,2.396866,-0.668357,-3.513453,-3.513453,1.415073,2.112238,1.749544,2.229837,3.162353,4.146071,-1,172.58489534132156
2019-10-24,0.749986,1.76905,-0.0229,0.639548,0.639548,0.531288,1.347684,1.133398,1.286546,2.223367,3.223781,1,173.68865907621935
2019-10-25,0.979601,1.843955,-0.115247,-0.646934,-0.646934,1.083324,1.656679,1.711948,1.703327,2.59511,3.601557,-1,172.56500770645852
2019-10-28,-0.371577,0.594524,-0.548791,0.800968,0.800968,0.22066,0.609387,0.8751,0.702347,1.533309,2.493664,1,173.9471983294387
2019-10-29,-0.545362,1.249787,-0.630574,0.628823,0.628823,-0.843038,-0.156791,0.265467,0.026199,0.726013,1.584723,1,175.041018246905
2019-10-30,-1.009874,0.252469,-1.256732,1.255468,1.255468,-1.547352,-1.397554,-0.895048,-1.078388,-0.672978,0.120147,1,177.23860189926916
2019-10-31,0.554299,0.81448,-0.718326,-0.807899,-0.807899,-0.504525,-0.592195,-0.08371,-0.189887,-0.047869,0.742437,-1,175.80669218913144
2019-11-01,-0.945863,0.255939,-0.945863,1.65724,1.65724,-1.437712,-1.917877,-1.70886,-1.702728,-1.727056,-1.021554,1,178.7202306965644
2019-11-04,1.746504,1.903746,-0.617735,-0.923608,-0.923608,-0.166227,-0.856405,-0.831883,-0.719318,-0.891957,-0.241938,-1,177.06955700293344
2019-11-05,-0.764083,0.217513,-1.226994,0.69074,0.69074,-0.486336,-1.568879,-1.480573,-1.293934,-1.535698,-1.006878,1,178.2926465470094
2019-11-06,-0.90874,0.06609,-0.90874,1.266035,1.266035,-1.363661,-2.358319,-2.591838,-2.375392,-2.586823,-2.306143,1,180.5498931039626
2019-11-07,-0.519268,0.153047,-0.776168,0.760037,0.760037,-1.435365,-2.642252,-3.101029,-2.940694,-3.123135,-3.079089,1,181.92213990951126
2019-11-08,-1.30214,0.47547,-1.30214,1.164253,1.164253,-1.991571,-3.139183,-3.832577,-3.910471,-4.033635,-4.138407,1,184.04017302242335
2019-11-11,-0.054245,0.276648,-1.025224,-0.394424,-0.394424,-0.922159,-2.244643,-3.129916,-3.38812,-3.465534,-3.710473,0,183.31427434992295
2019-11-12,-0.66386,0.199698,-0.944516,0.504475,0.504475,-0.773964,-2.236075,-3.421848,-3.688741,-3.738568,-4.05706,0,184.23904937105357
2019-11-13,0.319402,0.736249,-0.34647,-0.302245,-0.302245,-0.132092,-1.588891,-2.726288,-3.222715,-3.258553,-3.56201,0,183.6821955948889
2019-11-14,-0.323992,0.334791,-0.361791,0.254439,0.254439,-0.143636,-1.385604,-2.594453,-3.240726,-3.320482,-3.603045,0,184.14955501416995
2019-11-15,-0.395553,0.449006,-0.673509,1.020573,1.020573,-0.938636,-1.988989,-3.096002,-3.880158,-4.137909,-4.372751,1,186.02893650872574
2019-11-18,0.171508,0.235824,-0.209026,-0.267265,-0.267265,-0.43413,-1.270233,-2.420052,-3.324311,-3.721085,-3.921782,0,185.53174563715012
2019-11-19,1.07056,1.07056,-0.156799,-0.87362,-0.87362,0.407678,-0.09462,-1.238533,-2.335226,-2.731982,-2.904397,-1,183.91090339581365
2019-11-20,0.227852,0.47198,-0.531655,-0.335226,-0.335226,0.703087,0.391146,-0.686088,-1.714588,-2.273748,-2.427711,0,183.29438671505994
2019-11-21,0.601257,1.054933,-0.08199,-0.748657,-0.748657,1.217819,1.148401,0.287146,-0.746925,-1.401257,-1.577662,-1,181.92213990951126
2019-11-22,0.240595,0.377297,-0.393701,-0.038262,-0.038262,0.797244,1.06682,0.440362,-0.453576,-1.178696,-1.480752,0,181.85253318749068
2019-11-25,0.295631,0.580313,-0.104018,-0.120297,-0.120297,0.489434,1.096025,0.728859,-0.122085,-0.901785,-1.297493,0,181.63376920399742
2019-11-26,0.42303,0.966927,-0.159323,-0.350378,-0.350378,0.520822,1.272388,1.182654,0.393638,-0.506318,-0.885068,0,180.99736488838067
2019-11-27,0.049356,0.29065,-0.389361,0.181299,0.181299,0.121744,0.959145,1.02806,0.32465,-0.493556,-0.99022,0,181.32551086362054
2019-11-29,0.522725,0.522725,-0.297128,-0.334522,-0.334522,0.32464,1.108177,1.322769,0.797293,-0.003962,-0.56656,0,180.71893800029832
2019-12-02,2.26979,2.399011,-0.134839,-2.063387,-2.063387,1.88887,2.727681,3.19194,2.872071,2.20282,1.595033,-1,176.99000646348136
2019-12-03,-0.022594,0.655219,-0.756891,-0.533738,-0.533738,1.800723,2.740059,3.470402,3.394995,2.798915,2.170131,-1,176.0453438074877
2019-12-04,-0.140386,1.471249,-0.18531,0.587438,0.587438,0.763702,1.754268,2.596586,2.756907,2.244609,1.539757,1,177.07950082036496
2019-12-05,-1.847892,0.115151,-2.012392,2.40903,2.40903,-1.604431,-0.746833,0.097238,0.361627,-0.069968,-0.687796,1,181.34539849848358
2019-12-06,-0.299646,0.103514,-0.855353,0.647036,0.647036,-2.039771,-1.35222,-0.605829,-0.26723,-0.565296,-1.164987,1,182.518768955402
2019-12-09,-0.070972,0.414915,-0.502266,-0.207028,-0.207028,-1.27095,-1.131736,-0.541937,-0.112464,-0.283889,-0.784699,0,182.14090389300452
2019-12-10,1.412899,1.556959,-0.132979,-1.468581,-1.468581,0.581782,0.221077,0.71513,1.269116,1.255762,0.796579,-1,179.46601700392782
2019-12-11,0.563396,0.725163,-0.94829,-0.670434,-0.670434,1.393429,0.744129,1.183689,1.785017,1.938528,1.53716,-1,178.26281509471488
2019-12-12,-0.260431,1.219039,-0.598437,0.669381,0.669381,0.508672,-0.029922,0.368298,0.990469,1.236327,0.903197,1,179.4560731864963
2019-12-13,0.485952,1.055689,-0.346311,-0.797917,-0.797917,0.812154,0.622801,1.029623,1.630732,1.963023,1.756316,-1,178.02416347635858
2019-12-16,-0.647876,0.166122,-0.963508,0.871362,0.871362,-0.344427,-0.102442,0.072355,0.573121,0.982779,0.893183,1,179.57539899567445
2019-12-17,0.104914,0.524572,-0.231916,0.282408,0.282408,-0.556599,-0.15958,-0.266888,0.138597,0.626615,0.664826,0,180.08253368468155
2019-12-18,1.462513,1.6026,-0.022414,-1.457758,-1.457758,0.823714,1.338675,1.075498,1.438137,1.962345,2.138294,-1,177.45736588276242
2019-12-19,0.251889,0.722082,-0.235097,0.106466,0.106466,0.512734,1.02267,0.829928,1.171285,1.717996,1.975184,0,177.64629841396115
2019-12-20,0.241126,0.678517,-0.123367,-0.179121,-0.179121,0.614591,0.911232,0.883381,1.223294,1.746649,2.071814,0,177.32809625615275
