date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2019-12-16,1.129839,1.833673,-0.537137,-0.953953,-0.953953,2.648639,2.041119,2.756066,3.120022,3.369513,3.384577,-1,53.750808900393245
2019-12-17,1.987131,2.308857,-0.018925,-2.130024,-2.130024,3.754731,3.930734,4.523089,5.047313,5.347464,5.469972,-1,52.605903728408585
2019-12-18,-0.618093,0.412062,-0.824124,1.040878,1.040878,1.592058,2.669039,3.056752,3.695449,4.022476,4.241119,1,53.15346707153168
2019-12-19,0.112697,0.676183,-0.375657,-0.280951,-0.280951,0.664914,2.687829,2.925119,3.70586,4.092412,4.380791,0,53.00413161431629
2019-12-20,0.578358,0.652985,-0.466418,0.676183,0.676183,-0.350746,1.768657,1.91791,2.763993,3.207463,3.531716,1,53.36253671163323
2019-12-23,-0.111711,0.670266,-0.186185,0.205224,0.205224,-0.659095,1.262335,1.495687,2.30404,2.794265,3.147148,0,53.47204938025785
2019-12-24,0.636228,0.973054,-0.149701,-0.5027,-0.5027,0.067365,1.328593,1.86502,2.529004,3.107784,3.481786,-1,53.203245557270144
2019-12-26,-0.224006,0.168004,-0.541348,0.243263,0.243263,-0.10827,0.571215,1.513285,2.005787,2.655964,3.042748,0,53.33266962019015
2019-12-27,0.374111,0.63599,-0.224467,-0.205339,-0.205339,0.179574,0.215114,1.570021,1.921062,2.659184,3.083302,0,53.22315695156553
2019-12-30,1.328273,1.499051,-0.151803,-1.421624,-1.421624,1.282732,1.316888,2.765338,3.064516,3.871727,4.355471,-1,52.46652396834088
2019-12-31,-0.773877,0.03775,-0.811627,0.531309,0.531309,0.471876,0.590789,1.92903,2.288599,3.065308,3.587517,0,52.745283488476275
2020-01-02,-1.260426,0.018536,-1.334569,1.83088,1.83088,-1.145505,-1.012048,-0.134693,0.390176,1.018721,1.586654,1,53.71098611180248
2020-01-03,-1.432292,0.539435,-1.506696,-0.352178,-0.352178,-0.725446,-0.593378,-0.097966,0.684524,1.171131,1.790055,0,53.52182786599631
2020-01-06,-1.258327,0.296077,-1.276832,0.520833,0.520833,-1.025167,-0.9604,-0.915371,0.103627,0.456699,1.126943,0,53.80058738613171
2020-01-07,-0.498523,0.313885,-1.01551,0.222058,0.222058,-0.705318,-1.07644,-1.177991,-0.180022,0.087888,0.77548,0,53.92005575190402
2020-01-08,-0.351007,0.86828,-0.794384,-0.055391,0.389362,-0.578808,-1.338567,-1.514573,-0.653538,-0.378223,0.260833,0,54.13
2020-01-09,-0.239058,0.772343,-0.643619,0.461851,0.461851,-0.789823,-1.575746,-1.749844,-1.219925,-0.83387,-0.318361,0,54.38
2020-01-10,0.183655,0.367309,-0.422406,0.128724,0.128724,-0.57644,-1.497076,-1.71741,-1.494806,-0.940709,-0.557294,0,54.45
2020-01-13,-0.219861,0.384756,-0.403078,0.238751,0.238751,-0.527645,-1.483096,-1.759018,-1.87965,-1.166226,-0.902809,0,54.58
2020-01-14,-0.655977,0.546647,-0.69242,0.549652,0.549652,-0.721574,-1.581862,-2.111712,-2.36031,-1.685149,-1.505945,0,54.88
2020-01-15,0.219138,0.766983,-0.146092,-0.218659,-0.218659,-0.273923,-0.998273,-1.740402,-2.054198,-1.49198,-1.315943,0,54.76
2020-01-16,-0.811835,0.036082,-0.902039,1.223521,1.223521,-1.100487,-1.884815,-2.660281,-2.983355,-2.692976,-2.44371,1,55.43
2020-01-17,0.906947,1.015781,-0.50789,-0.541223,-0.541223,-0.315618,-1.059198,-1.913245,-2.27616,-2.230977,-1.854732,-1,55.13
2020-01-21,-0.434625,0.253531,-0.543281,0.16325,0.16325,-0.246288,-0.963409,-1.832034,-2.234795,-2.46275,-1.967473,0,55.22
2020-01-22,1.260965,1.699561,-0.219298,-0.905469,-0.905469,0.606725,0.087719,-0.660485,-1.217435,-1.538506,-1.063611,-1,54.72
2020-01-23,-1.036741,0.036377,-1.27319,0.475146,0.475146,0.210986,-0.230993,-0.859287,-1.547441,-1.914702,-1.536632,0,54.98
2020-01-24,1.83096,2.089883,-0.351396,-1.655147,-1.655147,1.394489,1.39079,0.85352,0.18967,-0.155612,0.027871,-1,54.07
2020-01-27,0.929968,1.575251,-0.113874,-2.552247,-2.552247,3.123932,3.712279,3.389719,2.752744,2.424221,2.434463,-1,52.69
2020-01-28,-1.122334,0.411523,-1.496446,1.461378,1.461378,0.980172,2.008979,1.858094,1.294918,0.983084,0.78699,1,53.46
2020-01-29,1.090226,1.390977,-0.037594,-0.486345,-0.486345,0.902256,2.191729,2.265664,1.858904,1.46439,1.212609,0,53.2
2020-01-30,-0.919152,0.037516,-1.932095,0.206767,0.206767,0.06753,1.708873,1.952104,1.701694,1.242869,0.976204,0,53.31
2020-01-31,1.696854,1.982841,-0.305052,-1.613206,-1.613206,1.090562,2.808389,3.378456,3.249044,2.84546,2.621959,-1,52.45
2020-02-03,-0.678094,0.60275,-0.753438,1.22021,1.22021,0.022603,1.184781,1.961449,1.963707,1.587374,1.380866,1,53.09
2020-02-04,-0.53664,0.96225,-0.53664,1.789414,1.789414,-1.521095,-0.812361,0.102393,0.19338,-0.138026,-0.337471,1,54.04
2020-02-05,-0.127877,0.529777,-0.292291,1.295337,1.295337,-2.217757,-2.077092,-1.194739,-1.01297,-1.248905,-1.528049,1,54.74
2020-02-06,0.530068,1.169804,0.0,-0.054805,-0.054805,-1.652349,-2.072747,-1.146652,-0.905685,-1.051109,-1.398627,0,54.71
2020-02-07,-0.822368,0.456871,-0.968567,0.018278,0.018278,-0.840643,-1.971857,-1.251218,-0.892727,-0.995433,-1.324251,0,54.72
2020-02-10,-0.490998,0.145481,-0.981997,0.493421,0.493421,-0.636479,-2.034915,-1.753046,-1.330242,-1.374749,-1.708285,0,54.99
2020-02-11,0.036265,0.707162,-0.072529,0.290962,0.290962,-0.522212,-2.012693,-2.04654,-1.564823,-1.563006,-1.876986,0,55.15
2020-02-12,-0.322986,0.287099,-0.861296,1.051677,1.051677,-1.202225,-2.578503,-2.945152,-2.513009,-2.457563,-2.702988,1,55.73
2020-02-13,0.0,0.596637,-0.542397,-0.753634,-0.753634,-0.235039,-1.477129,-2.168384,-1.723016,-1.631531,-1.809591,-1,55.31
2020-02-14,-0.16225,0.667027,-0.414639,0.289279,0.289279,-0.252389,-1.216874,-2.282315,-2.002884,-1.836668,-1.987112,0,55.47
2020-02-18,-0.054103,0.559062,-0.631199,-0.036056,-0.036056,-0.050496,-0.755636,-1.915239,-1.938683,-1.729125,-1.83585,0,55.45
2020-02-19,0.270563,0.595238,-0.090188,-0.018034,-0.018034,0.07215,-0.485209,-1.659452,-1.901154,-1.649351,-1.719573,0,55.44
2020-02-20,-0.198162,0.648532,-1.134931,0.126263,0.126263,-0.133309,-0.471987,-1.506035,-1.953702,-1.727977,-1.748033,0,55.51
2020-02-21,0.731529,1.207023,-0.438917,-1.495226,-1.495226,1.152158,1.033285,0.156059,-0.492868,-0.242136,-0.223116,-1,54.68
2020-02-24,0.854701,1.671415,-0.265907,-3.712509,-3.712509,3.981007,4.535613,4.043052,3.208927,3.392972,3.514403,-1,52.65
2020-02-25,4.140502,4.434851,-0.313972,-3.209877,-3.209877,5.66719,7.211538,7.214809,6.461931,6.494505,6.718995,-1,50.96
2020-02-26,-1.42171,2.09414,-1.556196,2.138932,2.138932,2.151777,4.370797,4.714697,4.097022,4.020749,4.322126,1,52.05
2020-02-27,0.196928,5.277668,-0.039386,-2.439962,-2.439962,2.843639,6.006302,6.813706,6.46219,6.311934,6.662072,-1,50.78
2020-02-28,-0.444804,0.869389,-3.154064,-2.599449,-2.599449,3.477558,7.652649,8.956733,8.914274,8.70279,9.151503,-1,49.46
2020-03-02,-2.298625,0.0,-4.381139,2.911444,2.911444,-0.137525,3.709234,5.373936,5.680747,5.378389,5.766863,1,50.9
2020-03-03,3.623337,6.120778,-1.22825,-4.027505,-4.027505,3.189355,6.710338,8.958035,9.681679,9.486182,9.776868,-1,48.85
2020-03-04,-1.365255,0.098932,-3.383459,3.45957,3.45957,-0.858726,2.172537,4.706503,5.667788,5.593985,5.797388,1,50.54
2020-03-05,2.5625,3.5,-0.520833,-5.025722,-5.025722,3.229167,6.014583,9.173611,10.557292,10.748333,10.929167,-1,48.0
2020-03-06,-1.688833,1.963268,-1.921047,-1.3125,-1.3125,3.719654,5.88136,9.508128,11.252903,11.719654,11.868975,-1,47.37
2020-03-09,-2.303847,3.390567,-2.934145,-2.871015,-2.871015,4.659857,7.56792,11.374339,13.594871,14.462073,14.591755,-1,46.01
2020-03-10,-2.32606,0.679292,-4.981474,5.585742,5.585742,-0.988061,1.387402,4.539591,6.92569,8.035406,8.247564,1,48.58
2020-03-11,4.673524,6.171735,-1.006261,-7.945657,-7.945657,4.955277,8.499553,11.964818,14.988819,16.526834,16.939475,-1,44.72
2020-03-12,3.316583,9.045226,-0.226131,-11.001789,-11.001789,13.809045,19.153266,23.174204,27.202261,29.430151,30.273032,-1,39.8
2020-03-13,-7.260588,0.125183,-9.409556,20.427136,20.427136,-5.26184,-1.377008,1.342235,4.85604,6.910077,7.801655,1,47.93
2020-03-16,-0.491573,11.352996,-3.417603,-10.870019,-10.870019,4.751873,8.735955,12.151998,16.151685,18.824906,20.189607,-1,42.72
2020-03-17,-6.914213,1.813914,-11.096884,9.691011,9.691011,-5.236876,-1.295348,1.660265,4.973325,7.632949,9.127899,1,46.86
2020-03-18,-7.615824,1.121219,-9.964036,0.874947,0.874947,-4.979903,-2.843241,0.104365,3.198646,6.032579,7.70397,1,47.27
2020-03-19,3.106279,6.434435,-0.443754,-4.654115,-4.654115,1.996894,1.249168,4.146143,7.077879,10.262259,12.246136,-1,45.07
2020-03-20,-1.380066,2.30011,-2.497262,1.286887,1.286887,-0.297919,-0.41402,2.266521,4.728368,8.014896,10.158452,1,45.65
2020-03-23,1.832994,5.204797,-0.678887,-3.198248,-3.198248,3.661462,2.464358,4.633024,7.231274,10.562571,13.003696,-1,44.19
2020-03-24,-5.246656,0.355351,-5.309365,8.259787,8.259787,-3.837793,-5.507943,-3.490803,-1.276129,1.490803,3.883779,1,47.84
2020-03-25,2.525033,6.094906,-1.001306,-3.971572,-3.971572,-0.439704,-1.334349,-0.166884,2.141924,4.861123,7.511972,-1,45.94
2020-03-26,-8.122029,0.515055,-8.498415,9.882455,9.882455,-7.250396,-8.092314,-8.818014,-7.074089,-4.968304,-2.503962,1,50.48
2020-03-27,-1.485049,3.552077,-2.548665,-1.287639,-1.287639,-4.362834,-6.512141,-7.299485,-5.824804,-4.118001,-1.598769,-1,49.83
2020-03-30,0.079428,2.442415,-1.528991,1.063616,1.063616,-2.918983,-5.978952,-7.699232,-6.869539,-5.308975,-2.972597,1,50.36
2020-03-31,5.772812,5.896958,-0.682806,-4.030977,-4.030977,1.361473,-1.725636,-3.856818,-3.011587,-1.549348,0.611766,-1,48.33
2020-04-01,-4.434408,0.574831,-5.481421,0.786261,0.786261,1.708068,-2.196674,-4.060768,-3.956067,-2.591665,-0.633682,1,48.71
2020-04-02,-3.253012,0.180723,-3.413655,2.237734,2.237734,-0.791165,-3.38755,-4.821954,-5.87751,-4.80241,-3.190763,1,49.8
2020-04-03,-0.202429,1.315789,-0.910931,-0.803213,-0.803213,-0.161943,-1.846154,-3.852901,-4.909919,-4.036437,-2.763158,-1,49.4
2020-04-06,-2.116916,0.757429,-2.214022,4.230769,4.230769,-3.77549,-4.412507,-6.620056,-8.237522,-7.885803,-6.785136,1,51.49
2020-04-07,2.738377,3.092987,-0.098503,-1.417751,-1.417751,-1.4342,-2.462569,-4.764907,-6.703113,-6.410559,-5.457709,-1,50.76
2020-04-08,-2.206023,1.055055,-2.397852,2.698976,3.186843,-3.077865,-4.245852,-7.056062,-8.853509,-9.160657,-8.356721,1,52.3776414889598
2020-04-09,-1.767582,0.827379,-2.162467,2.014195,2.014195,-3.631817,-5.583858,-7.847785,-9.377446,-10.547523,-10.000669,1,53.43262947214429
2020-04-13,-0.509722,0.320936,-1.076081,-0.394885,-0.394885,-1.813645,-4.572279,-6.534007,-8.52104,-9.753094,-9.408271,0,53.2216318755074
2020-04-14,-0.537037,0.185185,-1.018519,1.944497,1.944497,-2.666664,-5.674308,-7.079879,-9.202771,-10.866505,-10.930011,1,54.25652484948838
2020-04-15,0.094056,0.545523,-0.65839,-1.555556,-1.555556,-0.13544,-3.232272,-4.916081,-7.154662,-9.096172,-9.237849,-1,53.412534462940776
2020-04-16,-1.024209,0.316574,-1.173184,1.015801,1.015801,-0.554935,-3.233232,-4.881891,-7.468797,-9.325638,-9.939557,1,53.955099711435665
2020-04-17,-0.183083,0.183083,-1.19004,1.713222,1.713222,-1.702673,-3.937569,-5.949586,-8.133631,-9.753828,-11.03865,1,54.879470134797316
2020-04-20,0.259692,1.242812,-0.204044,-1.29989,-1.29989,-0.059358,-1.792513,-4.177254,-6.137632,-8.10476,-9.448794,-1,54.16609730807256
2020-04-21,3.741961,3.956344,-0.370298,-4.822853,-4.822853,3.956344,3.196259,0.832682,-0.667221,-2.762808,-4.501904,-1,51.553746111615716
2020-04-22,-0.459154,0.593074,-0.956572,1.87098,1.87098,1.706524,1.635738,-0.487565,-2.046186,-4.117725,-6.005875,1,52.5183065533844
2020-04-23,0.500289,1.962671,-1.000577,-0.573943,-0.573943,1.627862,2.191649,0.534609,-0.879703,-3.18529,-4.984715,-1,52.216881415331684
2020-04-24,-1.131862,0.075457,-1.980758,2.001155,2.001155,-0.973401,0.154688,-1.004465,-2.563192,-4.46948,-6.00632,1,53.26182189391442
2020-04-27,-0.018737,0.505902,-0.580851,0.679117,0.679117,-1.843732,-0.445943,-1.147141,-2.866719,-4.519089,-6.286422,1,53.62353205957768
2020-04-28,1.315789,1.785714,-0.131579,-0.318531,-0.318531,-0.819549,-0.278195,-0.586465,-2.267036,-3.520829,-5.317664,0,53.452724481347815
2020-04-29,0.129918,0.74239,-0.352635,1.278195,1.278195,-1.473645,-1.403118,-1.42539,-2.96425,-4.273262,-6.064611,1,54.1359547942673
2020-04-30,0.943931,1.189352,-0.320936,-1.688938,-1.688938,0.596564,0.152917,0.373796,-0.873368,-2.081452,-4.078087,-1,53.2216318755074
2020-05-01,1.139216,1.255069,-0.92682,-2.227676,-2.227676,2.417455,1.888395,2.481818,1.600019,0.269167,-1.44634,-1,52.03602633250006
2020-05-04,-0.077295,0.077295,-1.256039,-0.077235,-0.077235,1.870531,1.549758,2.403865,1.92817,0.513286,-0.963346,0,51.995836314093026
2020-05-05,0.326609,1.556196,-0.115274,0.57971,0.57971,0.841499,1.106628,1.563881,1.417868,0.082132,-1.01742,1,52.29726145214574
2020-05-06,1.099113,1.234092,-0.308523,-0.365034,-0.365034,0.431932,1.397995,1.768865,1.918627,0.7387,-0.381851,0,52.106358864712355
2020-05-07,-0.380228,0.608365,-0.627376,1.426919,1.426919,-1.121673,0.091255,0.197719,0.529468,-0.365206,-1.347505,1,52.849874205242386
2020-05-08,-0.709352,0.39201,-1.493373,1.844106,1.844106,-2.247527,-1.616576,-1.747247,-1.254433,-1.870226,-2.926698,1,53.82448215161282
2020-05-11,-0.747245,0.560433,-0.878012,-0.074669,-0.074669,-1.509434,-1.51317,-1.721153,-1.128339,-1.470834,-2.609089,0,53.784292133205795
2020-05-12,2.927109,2.984504,-0.038263,-2.35382,-2.35382,0.948919,0.682992,0.770359,1.089535,0.982591,-0.124435,-1,52.5183065533844
2020-05-13,1.510165,1.626331,-0.71636,-1.186149,-1.186149,2.07938,1.459826,1.899968,2.156825,2.282285,1.303468,-1,51.895361268075455
2020-05-14,-3.345303,0.2268,-3.874504,2.439497,2.439497,-0.23436,-0.967681,-0.40824,-0.350595,-0.0945,-0.829866,1,53.16134684789685
2020-05-15,-0.415722,2.02192,-0.755858,0.0189,0.0189,-0.498866,-0.772865,-0.438398,-0.530045,-0.133031,-0.637251,0,53.17139435249861
2020-05-18,1.429915,1.505174,-0.150517,0.434618,0.434618,-1.072437,-0.938852,-0.896833,-1.031985,-0.551646,-0.8174,0,53.402486958339026
2020-05-19,1.604891,1.738632,-0.038212,-1.523989,-1.523989,0.485288,0.649599,0.527321,0.598013,0.860527,0.787161,-1,52.588639085596704
2020-05-20,0.359168,0.699433,-0.47259,1.069927,1.069927,-0.10586,-0.219282,-0.660365,-0.407372,-0.226843,-0.129805,1,53.15129934329509
2020-05-21,1.034087,1.378782,-0.191498,-1.285444,-1.285444,0.930678,1.007277,0.53747,0.913443,0.95902,1.176433,-1,52.46806903037561
2020-05-22,-0.532117,0.038008,-1.026226,0.76599,0.76599,0.049411,0.058913,-0.121627,0.109274,0.039529,0.371848,1,52.869969214445895
2020-05-26,1.648352,1.705191,-0.246305,0.304067,0.304067,-0.394089,-0.38651,-0.294303,-0.250095,-0.349375,0.055577,0,53.03072928807401
2020-05-27,-0.37594,0.093985,-1.184211,0.795756,0.795756,-0.857143,-0.99812,-0.937343,-1.037594,-0.993985,-0.784461,1,53.452724481347815
2020-05-28,0.261097,0.988437,-0.74599,0.789474,0.789474,-1.365162,-1.406192,-1.494467,-1.837001,-1.66878,-1.53301,1,53.87471967462161
2020-05-29,-0.278966,0.316161,-1.450623,0.279746,0.279746,-1.06379,-1.521294,-1.624202,-2.036452,-1.809187,-1.80336,0,54.02543224364797
2020-06-01,0.414625,0.621937,-0.508858,-1.320439,-1.320439,0.425933,-0.177158,-0.371906,-0.605918,-0.491519,-0.587385,-1,53.31205941692321
2020-06-02,-0.075075,0.018769,-1.201201,0.414625,0.414625,0.198949,-0.56494,-0.814565,-0.872748,-0.909159,-1.037287,0,53.53310451816187
2020-06-03,-0.299121,0.243036,-0.934754,0.394144,0.394144,-0.085997,-0.740325,-1.05191,-1.127314,-1.2765,-1.289961,0,53.74410211479877
2020-06-04,0.719016,1.589404,-0.416272,-1.196485,-1.196485,0.832545,0.452223,0.297698,0.163671,-0.15894,-0.058026,-1,53.10106182028631
2020-06-05,-1.648759,0.537236,-2.297147,2.138127,2.138127,-1.200445,-1.324565,-1.669754,-1.805298,-2.174139,-2.026059,1,54.23642984028486
2020-06-08,-3.176044,0.036298,-3.303085,2.074843,2.074843,-2.46824,-2.880218,-3.404719,-3.662432,-3.922323,-3.891107,1,55.361750355681664
2020-06-09,1.513474,1.624216,-0.55371,-1.669691,-1.669691,-0.479882,-0.972684,-1.637751,-1.966593,-2.11148,-2.209302,-1,54.437379932320006
2020-06-10,0.720754,1.016448,-0.388098,-0.129199,-0.129199,-0.121974,-0.6764,-1.292429,-1.669747,-1.832563,-2.026736,0,54.36704740010771
2020-06-11,3.780939,4.38511,-0.155915,-5.174644,-5.174644,4.728123,4.29351,3.887481,3.663029,3.481583,3.152732,-1,51.553746111615716
2020-06-12,1.137678,2.198226,-1.696876,1.071916,1.071916,2.799846,2.819128,2.739427,2.462399,2.327034,1.987402,1,52.106358864712355
2020-06-15,-4.300469,0.338028,-4.394366,2.680293,2.680293,-0.578404,0.170892,0.136463,-0.181221,-0.368075,-0.583412,1,53.5029620043566
2020-06-16,-0.238139,0.751053,-1.483788,2.516432,2.516432,-2.868657,-2.047994,-2.100507,-2.499542,-2.736032,-2.850339,1,54.84932762099205
2020-06-17,2.930901,4.309006,-0.03882,-5.623741,-5.623741,1.91382,3.406444,3.515787,3.230784,3.001553,2.904374,-1,51.76474370825262
2020-06-18,-3.892717,0.577389,-4.41423,4.211957,4.211957,-1.318681,-0.616502,-0.659341,-0.867946,-1.009499,-1.141119,1,53.94505220683391
2020-06-19,-0.349265,0.110294,-2.610294,1.322406,1.322406,-1.672794,-1.836397,-1.878676,-1.961397,-2.191912,-2.321078,1,54.658425033558665
2020-06-22,-1.86865,0.471698,-2.249637,1.323529,1.323529,-2.278665,-3.115022,-2.911224,-3.015239,-3.309869,-3.503266,1,55.38184536488517
2020-06-23,0.199311,1.4133,-0.108715,0.126996,0.126996,-2.185178,-3.054901,-2.803648,-2.919913,-3.284653,-3.525397,0,55.45217789709747
2020-06-24,1.249082,2.277737,-0.202057,-1.358942,-1.358942,0.235121,-1.658707,-1.348273,-1.468589,-1.797943,-2.063434,-1,54.69861505196569
2020-06-25,-0.238401,0.110031,-1.815514,0.16532,0.16532,0.377774,-1.230515,-1.305703,-1.547772,-1.840455,-2.049025,0,54.78904259338151
2020-06-26,0.313769,0.756737,-1.015135,-0.641849,-0.641849,0.944998,-0.164267,-0.643534,-0.873939,-1.061646,-1.338132,-1,54.437379932320006
2020-06-29,-0.96786,0.36523,-1.661797,1.070506,1.070506,-0.255661,-0.945946,-1.737278,-1.768627,-1.953251,-2.271122,1,55.02013519922192
2020-06-30,-0.850371,0.307581,-1.411254,0.931337,0.931337,-1.147096,-1.736928,-2.512514,-2.495024,-2.677764,-3.045052,1,55.532557933911534
2020-07-01,-1.441701,0.702829,-1.459722,0.398046,0.398046,-1.160569,-1.411065,-2.733225,-2.701388,-2.89854,-3.240223,0,55.75360303515019
2020-07-02,-0.268144,0.875939,-0.518413,0.810957,0.810957,-1.451555,-1.801931,-2.96389,-3.207901,-3.513765,-3.837445,1,56.20574074222925
2020-07-06,-0.706714,0.40636,-0.777385,1.179836,1.179836,-1.745583,-2.558304,-3.537102,-4.105124,-4.438869,-4.700824,1,56.86887604594523
2020-07-07,0.071035,1.136565,-0.15983,-0.512367,-0.512367,-0.689043,-1.845143,-2.678032,-3.503818,-3.715859,-3.991594,-1,56.57749841249427
2020-07-08,-0.052947,0.035298,-1.182492,0.621559,0.621559,-0.81186,-2.192023,-3.035651,-3.881045,-4.072008,-4.356395,1,56.92916107355577
2020-07-09,-0.938641,0.46932,-1.234139,1.535475,1.535475,-1.602642,-3.134017,-3.805551,-5.037372,-5.241787,-5.551886,1,57.80329397390864
2020-07-10,0.139397,0.22652,-1.219725,-0.243351,-0.243351,-0.857292,-2.399373,-3.141081,-4.276006,-4.694198,-5.102515,0,57.66262890948404
2020-07-13,0.684091,1.438344,-0.070163,-0.662136,-0.662136,-0.052622,-1.252412,-2.190259,-3.186283,-3.846343,-4.280536,-1,57.280823734617265
2020-07-14,-0.926573,0.157343,-1.258741,0.333275,0.757454,-0.40991,-1.52788,-2.656084,-3.549214,-4.406113,-4.74584,1,57.71469969185194
2020-07-15,1.412928,2.154716,-0.423878,-1.013986,-1.013986,0.680392,-0.239631,-1.463188,-2.361638,-3.238384,-3.560244,-1,57.129480708962525
2020-07-16,1.074884,1.200287,-0.429953,-1.412928,-1.412928,1.597416,1.291081,0.141208,-0.557712,-1.712757,-2.025506,-1,56.32228211187369
2020-07-17,2.149362,2.222222,-0.255009,-1.648155,-1.648155,2.480872,2.841952,1.892155,1.239502,0.21162,-0.245697,-1,55.39400372522152
2020-07-20,-0.938628,0.216606,-1.281588,0.910747,0.910747,1.061372,1.74018,1.14681,0.43671,-0.421458,-1.046894,1,55.898502848402046
2020-07-21,-0.196745,0.751207,-0.590234,0.920578,0.920578,-0.321946,0.782983,0.388783,-0.388052,-1.123449,-1.887403,1,56.41309195404618
2020-07-22,-0.553473,0.303517,-0.553473,0.178859,0.178859,-0.717729,0.529582,0.325324,-0.471956,-1.18216,-1.940089,0,56.51399177868228
2020-07-23,0.430416,1.07604,-0.286944,-0.446349,-0.446349,-0.294118,0.70631,0.835344,0.113193,-0.41939,-1.388183,0,56.26174221709202
2020-07-24,-0.32345,0.700809,-0.700809,-0.197274,-0.197274,0.172507,0.636117,1.02813,0.432336,-0.065428,-0.920366,0,56.15075240999231
2020-07-27,0.578244,1.102277,-0.03614,-0.557053,-0.557053,0.711962,0.941453,1.470979,1.120346,0.578876,-0.142584,-1,55.83796295362039
2020-07-28,-0.180668,0.704607,-0.271003,0.01807,0.01807,0.491418,0.588979,1.365572,1.176199,0.594096,-0.020657,0,55.848052936083995
2020-07-29,-0.251346,0.359066,-0.628366,0.63234,0.63234,-0.251346,-0.208259,0.642273,0.599929,0.015307,-0.568713,1,56.201202322310365
2020-07-30,-0.452489,0.41629,-0.651584,-0.807899,-0.807899,0.376471,0.501357,1.216095,1.418716,0.905146,0.479258,-1,55.74715311144789
2020-07-31,-0.811542,0.036069,-2.019838,0.361991,0.361991,-0.05771,0.238052,0.646828,1.029966,0.624123,0.236233,0,55.948952760720104
2020-08-03,-0.35727,0.196499,-0.875313,0.955816,0.955816,-0.775277,-0.60736,-0.400143,0.039353,-0.183638,-0.605052,1,56.483721831291454
2020-08-04,-0.392857,0.017857,-0.839286,0.035727,0.035727,-0.578571,-0.626786,-0.578571,-0.002888,-0.114248,-0.574357,0,56.50390179621868
2020-08-05,1.477477,1.477477,-0.216216,-0.892857,-0.892857,0.245045,0.176577,0.182583,0.814972,0.81897,0.353943,-1,55.999402673038155
2020-08-06,0.379884,0.578871,-0.615051,-0.396396,-0.396396,0.654848,0.488423,0.51616,1.034586,1.221911,0.817796,0,55.77742305883872
2020-08-07,-0.398334,0.018106,-0.850987,-0.090449,-0.090449,0.666305,0.50335,0.646991,0.95238,1.279183,0.96517,0,55.72697314652067
2020-08-10,0.54605,1.237714,-0.10921,-0.525077,-0.525077,0.819075,0.961048,1.122437,1.318711,1.710273,1.558063,-1,55.43436365507596
2020-08-11,1.787359,2.19274,-0.239543,-1.219512,-1.219512,1.426202,2.008476,2.1694,2.299613,2.833069,2.795929,-1,54.758334830014064
2020-08-12,0.646114,0.978401,-0.369208,-0.184264,-0.184264,1.122392,1.914344,2.131561,2.262322,2.856651,2.932325,0,54.65743500537796
2020-08-13,-0.203628,0.314698,-0.629397,-0.276906,-0.276906,0.93669,1.969641,2.20042,2.379674,2.900288,3.14185,0,54.5060852684238
2020-08-14,-0.313653,0.664207,-0.793358,0.33321,0.33321,0.221402,1.400369,1.682657,1.975092,2.340959,2.706785,0,54.6877049527688
2020-08-17,0.388961,0.740878,-0.611224,-0.387454,-0.387454,0.259307,1.42619,1.911465,2.241156,2.533062,2.959844,0,54.475815321032975
2020-08-18,0.79739,3.171439,-0.561798,2.204112,2.204112,-1.573034,-0.90975,-0.306874,-0.029902,0.175426,0.685493,1,55.67652323420262
2020-08-19,-1.103203,1.067616,-1.316726,1.848496,1.848496,-2.637011,-2.58363,-2.05694,-1.827402,-1.672598,-1.15503,1,56.70570144549089
2020-08-20,0.597177,0.995295,-0.307637,-1.672598,-1.672598,-0.53203,-0.930148,-0.389673,-0.202678,-0.040536,0.404053,-1,55.7572430939115
2020-08-21,0.344265,0.4711,-0.833484,-0.126674,-0.126674,-0.04711,-0.811741,-0.294739,-0.117775,0.107266,0.413118,0,55.686613216666224
2020-08-24,-0.446349,0.17854,-1.017675,1.485776,1.485776,-0.789145,-2.072844,-1.750878,-1.520264,-1.314765,-1.102184,1,56.51399177868228
2020-08-25,0.106971,1.17668,-0.124799,0.142832,0.142832,-0.606169,-1.888037,-1.880311,-1.594758,-1.442681,-1.309205,0,56.594711638391175
2020-08-26,-2.000348,0.0,-2.487389,2.495989,2.495989,-2.57784,-3.699774,-4.038963,-3.83545,-3.739781,-3.662086,1,58.00730918329664
2020-08-27,0.472193,2.221056,-1.049318,-0.539224,-0.539224,-1.378104,-2.625044,-3.29719,-3.145331,-3.118573,-3.060511,-1,57.69451972692471
2020-08-28,-0.950242,0.48376,-1.157567,1.224204,1.224204,-1.641327,-3.166897,-4.161484,-4.106773,-4.136144,-4.061276,1,58.40081849937745
2020-08-31,-0.157288,0.943726,-0.314575,-1.14029,-1.14029,-0.083887,-1.485495,-2.7904,-2.892345,-2.898986,-2.848654,-1,57.73487965677916
2020-09-01,-0.502948,0.607007,-1.005897,0.768962,0.768962,-0.301769,-1.807145,-3.140247,-3.489421,-3.479709,-3.488843,1,58.17883888517801
